MonthYear,CPI,CPI_lag1,CPI_lag2,RON95_change_lag1,Diesel_change_lag1,Brent_change_lag1,USD_VND_change_lag1,RON95_MA3,Diesel_MA3,Brent_MA3,USDVND_MA3,Brent_WTI_Spread_lag1,Dummy_Tet,Dummy_Covid,Month_sin,Month_cos
2021-11,3.11,2.51,-0.16,6.678087946970401,8.941400399400901,12.149281782789645,0.16235001868278864,2.1758031179546062,2.3024342120293513,3.8518318475966424,-0.05557484772517052,2.0600000000000023,0,0,-0.5000000000000004,0.8660254037844384
2021-12,-1.71,3.11,2.51,7.532716218475111,6.800971771983022,-2.9806080919320244,-0.16381395501462448,4.502774527194133,5.016480451590563,4.818297590709897,-0.058942012062401794,1.8999999999999915,0,0,-2.4492935982947064e-16,1.0
2022-01,1.18,-1.71,3.11,-5.469195084235368,-5.122130444110717,-8.48858729179518,0.2948213167445868,2.913869693736714,3.540080575757736,0.22669546635414642,0.09778579347091698,2.460000000000008,0,0,0.49999999999999994,0.8660254037844387
2022-02,2.35,1.18,-1.71,2.698105897546288,3.1986491062540034,16.63745449642713,-0.3682518601246687,1.5872090105953423,1.6258301447087693,1.7227530375666416,-0.07908149946490213,3.2900000000000063,1,0,0.8660254037844386,0.5000000000000001
2022-03,4.8,2.35,1.18,5.845971604705924,8.386104726198628,12.276037452317645,0.05085424308328701,1.0249608060056135,2.154207796113971,6.808301552316531,-0.007525433432264972,5.489999999999995,0,0,1.0,6.123233995736766e-17
2022-04,-0.59,4.8,2.35,13.38740023832312,18.304675445056052,20.714506331720383,0.16784184799065738,7.310492580191776,9.963143092502895,16.54266609348839,-0.049851923016908106,8.75,0,0,0.8660254037844387,-0.4999999999999998
2022-05,2.34,-0.59,4.8,-2.7496215764632126,6.632854026629165,-10.80597014925373,-0.2034911339707457,5.494583422188609,11.107878065961282,7.394857878261436,0.005068319034399564,2.799999999999997,0,0,0.49999999999999994,-0.8660254037844387
2022-06,3.62,2.34,-0.59,6.418714964120609,3.9741185897435916,8.37636259323007,0.1205174852046964,5.685497875326838,9.637216020476268,6.094966258565575,0.02828939974153603,3.7900000000000063,0,0,1.2246467991473532e-16,-1.0
2022-07,-2.85,3.62,2.34,8.72278359094949,9.040017817550439,8.26716075524969,-0.2508154852953304,4.130625659535627,6.548996811307731,1.945851066408678,-0.11126304468712656,7.86999999999999,0,0,-0.4999999999999997,-0.8660254037844388
2022-08,-5.51,-2.85,3.62,-8.775953566895645,-4.775001766909326,-8.784940102681105,0.4645015923911977,2.1218483293914834,2.7463782134615684,2.619527748599553,0.11140119743352124,10.310000000000002,0,0,-0.8660254037844385,-0.5000000000000004
2022-09,-2.23,-5.51,-2.85,-15.060285443536515,-12.803018692036183,-10.256410256410264,-0.0017252013094326557,-5.037818473160891,-2.846000880465023,-3.591396534613892,0.0706536352621449,6.780000000000001,0,0,-1.0,-1.8369701987210297e-16
2022-10,-2.17,-2.23,-5.51,-6.136625749151847,1.3160532277415093,-10.642110502737678,0.41780783513691855,-9.990954919861336,-5.420655743734667,-9.894486953943016,0.2935280754062279,5.5,0,0,-0.8660254037844386,0.5000000000000001
2022-11,2.23,-2.17,-2.23,-6.050787556660264,-0.12820297404015912,3.9772727272727293,1.1651405345807664,-9.082566249782877,-3.8717228127782772,-5.640416010625071,0.5270743894694174,5.780000000000001,0,0,-0.5000000000000004,0.8660254037844384
2022-12,-2.78,2.23,-2.17,6.5858528042955555,4.940047477485199,-2.046501660773592,0.5446338199430745,-1.867186833838853,2.0426325770621827,-2.9037798120795126,0.7091940632202531,7.049999999999997,0,0,-2.4492935982947064e-16,1.0
2023-01,1.39,-2.78,2.23,-8.13392642902777,-11.055671342685368,-11.485451761102606,-0.13259172053381452,-2.5329537271308276,-2.0812756130801096,-3.184893564867822,0.5257275446633422,4.480000000000004,1,0,0.49999999999999994,0.8660254037844387
2023-02,2.11,1.39,-2.78,2.9527011102842726,-1.5161135221824829,1.9525457241720279,-0.19669924127876381,0.46820916185068473,-2.5439124624608844,-3.8598025659013895,0.07178095271016538,4.3799999999999955,0,0,0.8660254037844386,0.5000000000000001
2023-03,-0.16,2.11,1.39,5.459664580112289,-0.46153860232548416,0.10909090909090313,0.10735559528549654,0.0928130871229292,-4.344441155731112,-3.14127170927989,-0.07397845550902726,5.760000000000005,0,0,1.0,6.123233995736766e-17
2023-04,0.43,-0.16,2.11,-0.2534305636148759,-8.16790619229587,-5.03692941034023,-0.015320066663448983,2.719645042260561,-3.381852772267946,-0.9917642590257651,-0.03488790421890542,5.150000000000006,0,0,0.8660254037844387,-0.4999999999999998
2023-05,-2.98,0.43,-0.16,1.3441828685011536,-1.6656304968309277,7.917888563049846,-0.05553316921701468,2.1834722949995213,-3.4316917638174274,0.9966833539335077,0.01216745313501096,5.189999999999998,0,0,0.49999999999999994,-0.8660254037844387
2023-06,0.16,-2.98,0.43,-8.228654712936756,-8.114262036470944,-10.834120982986772,0.17406108654773877,-2.3793008026834936,-5.982599575199248,-2.651053943425717,0.03440261688909171,3.8900000000000006,0,0,1.2246467991473532e-16,-1.0
2023-07,0.11,0.16,-2.98,1.3788163873490689,-0.05528886771392072,-0.8347687822975902,0.2559874859957345,-1.8352184856955123,-3.278393800338597,-1.2503337340781706,0.1248384677754862,4.590000000000003,0,0,-0.4999999999999997,-0.8660254037844388
2023-08,3.85,0.11,0.16,-0.19641072239890978,4.1052799036843,7.04168893639765,0.21620094416601177,-2.3487496826622,-1.3547570001668543,-1.5424002762955695,0.21541650556982836,4.040000000000006,0,0,-0.8660254037844385,-0.5000000000000004
2023-09,1.21,3.85,0.11,10.151697313715214,16.13307712090064,7.539633004618662,0.43163736065832126,3.7780343262217904,6.727689385623674,4.582184386239575,0.30127526360668916,4.760000000000005,0,0,-1.0,-1.8369701987210297e-16
2023-10,-1.51,1.21,3.85,3.8320403921680457,5.700625685138272,8.786999419616937,0.6293389866724786,4.59577566116145,8.646327569907738,7.789440453544418,0.4257257638322705,4.289999999999992,0,0,-0.8660254037844386,0.5000000000000001
2023-11,-0.01,-1.51,1.21,-5.868173857665971,-1.1451909743231958,-3.3290653008962945,0.276791138020438,2.7051879494057616,6.896170610571905,4.3325223744464365,0.44592249511707927,4.959999999999994,0,0,-0.5000000000000004,0.8660254037844384
2023-12,-1.88,-0.01,-1.51,-0.4257140054326314,-7.238275345371903,-8.454746136865342,-0.36741335434815614,-0.82061582364352,-0.8942802115189424,-0.9989373393815653,0.1795722567815868,5.25,0,0,-2.4492935982947064e-16,1.0
2024-01,0.41,-1.88,-0.01,-5.821648477642361,-7.226573955820448,-6.402218471183996,-0.2871299919570136,-4.038512113580322,-5.203346758505183,-6.0620099696485426,-0.12591740276157726,5.72999999999999,0,0,0.49999999999999994,0.8660254037844387
2024-02,3.09,0.41,-1.88,1.0094661120043646,1.425925255554561,3.207522864871848,0.21857969173157965,-1.7459654570235437,-4.346308015212597,-3.8831472477258284,-0.1453212181911967,5.969999999999999,1,0,0.8660254037844386,0.5000000000000001
2024-03,-0.03,3.09,0.41,5.957564389512693,5.476878685360087,4.193709435846227,-0.04028440959986668,0.381794007958231,-0.10792333830193328,0.3330046098446946,-0.036278236608433545,6.230000000000004,0,0,1.0,6.123233995736766e-17
2024-04,1.95,-0.03,3.09,0.8856383931110434,-1.3736267664200663,2.3119310014374506,0.11184889010524834,2.6175562982093656,1.8430590581648605,3.23772110071851,0.09671472407898711,4.1299999999999955,0,0,0.8660254037844387,-0.4999999999999998
2024-05,-1.73,1.95,-0.03,4.154631292654498,2.181675146502471,5.303828591499826,0.5624535091356409,3.6659446917594103,2.094975688480831,3.9364896762611696,0.21133932988034085,4.590000000000003,0,0,0.49999999999999994,-0.8660254037844387
2024-06,-2.27,-1.73,1.95,-5.102465071504836,-5.23951239189866,-9.1060707138092,0.5046490869655695,-0.02073179524643276,-1.4771546706054186,-0.49677037362397236,0.39298382873548626,1.730000000000004,0,0,1.2246467991473532e-16,-1.0
2024-07,1.45,-2.27,-1.73,-5.4728056029334615,-0.6275158775390866,0.6116207951070374,-0.008864736490554748,-2.140213127261268,-1.2284510409784253,-1.0635404424007768,0.3527459532035519,2.480000000000004,0,0,-0.4999999999999997,-0.8660254037844388
2024-08,-1.98,1.45,-2.27,3.701985414105069,3.8229710727199606,3.5258358662614064,0.00412349878873286,-2.291095086777744,-0.6813523989059286,-1.6562046841469165,0.16663594975458254,3.3500000000000085,0,0,-0.8660254037844385,-0.5000000000000004
2024-09,-2.77,-1.98,1.45,-6.110480416723774,-7.238636632978979,-5.625366999412806,-0.002267830819813188,-2.6271002018507232,-1.347727145932702,-0.49597011268145214,-0.0023363561738783587,3.6799999999999926,0,0,-1.0,-1.8369701987210297e-16
2024-10,0.66,-2.77,-1.98,-6.901886184430084,-8.324863884793942,-7.889497262319567,-0.33527546522512663,-3.1034603956829305,-3.9135098150176533,-3.3296761318236534,-0.11113993241873565,3.780000000000001,0,0,-0.8660254037844386,0.5000000000000001
2024-11,-0.07,0.66,-2.77,1.87518459695859,2.576174622433136,2.175087814104293,0.0796015289782348,-3.712394001398424,-4.3291086317799286,-3.779925482542692,-0.085980589022235,3.6400000000000006,0,0,-0.5000000000000004,0.8660254037844384
2024-12,0.57,-0.07,0.66,-0.07889271413685783,2.9599245393088225,-1.69245008594473,0.37553282129574317,-1.7018647672027851,-0.9295882410173277,-2.468953178053333,0.03995296168295045,4.3999999999999915,0,0,-2.4492935982947064e-16,1.0
